clip,speaker,language,transcript,chars,duration_sec,rms,clipped_fraction,chars_per_sec,ok,reason
rvc_850754_00241.wav,850754,hi,और आरोही क्रम में book titles का अनुकरण करके उनको publisher के आरोही क्रम में सूचीबद्ध करिये,92,9.98,0.10720274597406387,0.0,9.2,True,
rvc_850754_00242.wav,850754,hi,यहाँ हम एक फॉर्मformबनाएँगे जिसमें प्रयोगकर्तायूजरनाम दर्शा सकता है,67,10.98,0.1102624163031578,0.0,6.1,True,
rvc_850754_00243.wav,850754,hi,तथा अब हम यहाँ आते हैं और आप यहाँ alex और यहाँ this is a test! टाइप कर सकते हैं,79,5.98,0.11535145342350006,0.0,13.2,True,
rvc_850754_00244.wav,850754,hi,आप इसको अपने एक समय के लॉगिन स्क्रिप्ट के साथ include and include connect php  नामक अलग फाइल में रख सकते हैं ताकि आपको यह टाइप न करना पड़े,138,13.98,0.14859367907047272,0.0,9.9,True,
rvc_850754_00245.wav,850754,hi,एक नया पेज खुलता है  catalog सेक्शन में  stage marc records for import पर क्लिक करें,84,9.98,0.13224683701992035,0.0,8.4,True,
rvc_850754_00246.wav,850754,hi,ऐसा करने पर on handles दिखाई देते हैं,37,2.98,0.1104305163025856,0.0,12.4,True,
rvc_850754_00247.wav,850754,hi,और हम इसके माध्यम से लूप करना चाहते थे तथा प्रत्येक अक्षर को जाँचना चाहते हैं,77,5.98,0.12931430339813232,0.0,12.9,True,
rvc_850754_00248.wav,850754,hi,मैंने arg sh named file में code पहले ही लिख लिया है,52,5.98,0.15040861070156097,0.0,8.7,True,
rvc_850754_00249.wav,850754,hi,राइटर में शुरूआत के लिए applications  office और libreoffice writer पर क्लिक करें,80,8.98,0.10450182855129242,0.0,8.9,True,
rvc_850754_00250.wav,850754,hi,जोकि alex के बराबर है,21,2.98,0.0769466757774353,0.0,7.0,True,
rvc_457295_00251.wav,457295,hi,आप बाद के tutorials में handles और उनके उपयोग के बारे में अधिक सीखेंगे,70,4.98,0.18848571181297302,0.0,14.1,True,
rvc_457295_00252.wav,457295,hi,तो पहले मैं mb  सबस्ट्रिंग एको करता हूँ,39,4.98,0.16631317138671875,0.0,7.8,True,
rvc_457295_00253.wav,457295,hi,gedit space arg sh space & ampersand sign,41,6.98,0.15149927139282227,0.0,5.9,False,speech too slow / stalled (6 chars/s)
rvc_457295_00254.wav,457295,hi,record changes ऑप्शन को सेट करने के लिए,39,2.98,0.16521663963794708,0.0,13.1,True,
rvc_457295_00255.wav,457295,hi,और इस where को alex में बदलें,29,4.98,0.19467110931873322,0.0,5.8,False,speech too slow / stalled (6 chars/s)
rvc_457295_00256.wav,457295,hi,full screen से बाहर in के लिए keyboard से escape की press करें,62,4.98,0.17137932777404785,0.0,12.4,True,
rvc_457295_00257.wav,457295,hi,sheet 2 टैब पर click करें,25,2.98,0.18161264061927795,0.0,8.4,True,
rvc_457295_00258.wav,457295,hi,ध्यान दें house rent का खर्च 6000 रुपया है,42,4.98,0.16252095997333527,0.0,8.4,True,
rvc_457295_00259.wav,457295,hi,हमें यह तब चुनने की आवश्यकता होती है जब हम अपने पासवर्ड को एन्क्रिप्ट करते हैं,78,6.98,0.16672638058662415,0.0,11.2,True,
rvc_457295_00260.wav,457295,hi,इस data का उपयोग बाद में koha के कई क्षेत्रों में किया data है,62,4.98,0.21864429116249084,0.0,12.4,True,
rvc_457295_00261.wav,457295,hi,पहले libreoffice base program को शुरू करें,42,4.98,0.1516776829957962,0.0,8.4,True,
rvc_457295_00262.wav,457295,hi,यहाँ दो master pages हैं जिनका इस प्रस्तुति में उपयोग किया गया है,65,5.98,0.21069999039173126,0.0,10.9,True,
rvc_457295_00263.wav,457295,hi,management would like to explore cost saving from shifting to open source software,82,5.98,0.19526150822639465,0.0,13.7,True,
rvc_457295_00264.wav,457295,hi,basic के नीचे diagonal squares चुनें,36,3.98,0.15268437564373016,0.0,9.0,True,
rvc_457295_00265.wav,457295,hi,sheet 2 टैब पर click करें,25,2.98,0.17784564197063446,0.0,8.4,True,
rvc_457295_00266.wav,457295,hi,जो बदलाव हमने किए थे उन्हें अन्डू करते हैं,42,3.98,0.1623401641845703,0.0,10.6,True,
rvc_457295_00267.wav,457295,hi,यदि मैं कुछ भी बड़े अक्षर में लिखता हूँ इसका मतलब यह sql कोड है,63,4.98,0.18579402565956116,0.0,12.7,True,
rvc_457295_00268.wav,457295,hi,मैं आखिरी option पर click करूँगा,32,2.98,0.15877889096736908,0.0,10.7,True,
rvc_457295_00269.wav,457295,hi,आप अलगअलग वाक्यों के साथ अभ्यास कर सकते हैं,43,3.98,0.22194011509418488,0.0,10.8,True,
rvc_457295_00270.wav,457295,hi,from books,10,2.98,0.1258992701768875,0.0,3.4,False,speech too slow / stalled (3 chars/s)
rvc_457295_00271.wav,457295,hi,आप ढूँढने के लिए 2 फील्ड्स भी इस्तेमाल कर सकते हैं,50,2.98,0.19338510930538177,0.0,16.8,True,
rvc_457295_00272.wav,457295,hi,यदि आप अपने कम्प्यूटर पर मेल सर्वर नहीं चलाना चाहते हैं तो मेल सर्वर मेल फ्री के लिए गूगल पर ढ़ूंढें और यह आपके कम्प्यूटर पर मेल सर्वर संस्थापित करेगा जैसे कि अभी हम लोकल होस्ट पर चला रहे हैं,191,12.98,0.1960805058479309,0.0,14.7,True,
rvc_457295_00273.wav,457295,hi,और हम मेरे यूजरनेम root और पासवर्ड के साथ अपने लोकल डेटाबेस से कनेक्ट हो जायेंगे मैं अपना डेटाबेस चुनने जा रहा हूँ,114,9.98,0.19788019359111786,0.0,11.4,True,
rvc_457295_00274.wav,457295,hi,यहाँ  select the file to stage के समीप  browse पर क्लिक करें,60,7.98,0.17777511477470398,0.0,7.5,True,
rvc_457295_00275.wav,457295,hi,add अपनी drawing में कुछ अधिक objects जोड़ें,44,2.98,0.14108873903751373,0.0,14.8,True,
rvc_457295_00276.wav,457295,hi,और फिर हम उस स्ट्रिंग को स्पष्ट रूप से बताते हैं जिसे हमें जांचने की आवश्यकता है,80,2.98,0.17620356380939484,0.0,26.8,True,
rvc_457295_00277.wav,457295,hi,हम इस एम्परसेंड का उपयोग prompt को खाली करने के लिए करते हैं,60,3.98,0.2011815756559372,0.0,15.1,True,
rvc_457295_00278.wav,457295,hi,edit → changes पर जाएँ और record ऑप्शन चुनें,44,8.98,0.1660313606262207,0.0,4.9,False,speech too slow / stalled (5 chars/s)
rvc_457295_00279.wav,457295,hi,चूँकि यह alex के बराबर है,25,2.98,0.11317369341850281,0.0,8.4,True,
rvc_457295_00280.wav,457295,hi,हम देखते हैं कि document full screen mode से बाहर आया है,56,4.98,0.16656142473220825,0.0,11.2,True,
rvc_457295_00281.wav,457295,hi,यह नई sheet खोलता है,20,2.98,0.19634608924388885,0.0,6.7,True,
rvc_457295_00282.wav,457295,hi,electricity bill का खर्च 800 रुपया है,37,4.98,0.14050839841365814,0.0,7.4,True,
rvc_457295_00283.wav,457295,hi,अतः अब यह वास्तव में इसके बराबर है अतः यह slicer u k 1 एन्क्रिप्टेड है जोकि इस slicer u k 1 के बराबर है,103,10.98,0.20510470867156982,0.0,9.4,True,
rvc_457295_00284.wav,457295,hi,add एक now library बनाते हैं,28,3.98,0.1787010133266449,0.0,7.0,True,
rvc_457295_00285.wav,457295,hi,अब open an existing database file option पर click करें,54,6.98,0.14005665481090546,0.0,7.7,True,
rvc_457295_00286.wav,457295,hi,tasks pane में master pages पर click करें,41,3.98,0.2136155366897583,0.0,10.3,True,
rvc_457295_00287.wav,457295,hi,open source software has now become a viable option to proprietary software,75,6.98,0.20166051387786865,0.0,10.7,True,
rvc_457295_00288.wav,457295,hi,आप गति को भी नियंत्रित कर सकते हैं जिस पर आपका animation प्रदर्शित होता है,74,4.98,0.21211017668247223,0.0,14.9,True,
rvc_457295_00289.wav,457295,hi,यह नई sheet खोलता है,20,2.98,0.19581694900989532,0.0,6.7,True,
rvc_457295_00290.wav,457295,hi,वैकल्पिक रूप से cell पर cursor से click करके उसका चुनाव करें फिर right click और insert option चुनें आपको ऐसा dialog box नज़र आएगा,129,13.98,0.1947285681962967,0.0,9.2,True,
rvc_457295_00291.wav,457295,hi,यदि मैं कुछ भी छोटे अक्षरों में लिखता हूँ इसका मतलब यह या तो टेबलतालिकाका नाम या डेटाबेस का नाम या फिर यह डेटा है जिसे मैं डेटाबेस में लिख रहा हूँ,146,10.98,0.17861711978912354,0.0,13.3,True,
rvc_457295_00292.wav,457295,hi,हम देखेंगे कि borders हमारी चुनित स्टाइल के अनुसार formatted हो गये हैं,71,5.98,0.14576900005340576,0.0,11.9,True,
rvc_457295_00293.wav,457295,hi,अब पहले मेन्यू में वापस जाने के लिए esc दबाएँ,45,4.98,0.18370260298252106,0.0,9.0,True,
rvc_457295_00294.wav,457295,hi,where publisher in cambridge oxford,35,10.98,0.16525274515151978,0.0,3.2,False,speech too slow / stalled (3 chars/s)
rvc_457295_00295.wav,457295,hi,मैं अब आपको दिखाऊँगा कि कैसे 2 फील्ड्स इस्तेमाल करें जिससे कि आपको पता चले कि यह ज्यादा जटिल नहीं है बल्कि सरल है,113,5.98,0.19749225676059723,0.0,18.9,True,
rvc_457295_00296.wav,457295,hi,तथा आपके पास लोकल हॉस्ट के तहत चलने वाला smtp मेल सर्वर होगा,60,7.98,0.19086942076683044,0.0,7.5,True,
rvc_457295_00297.wav,457295,hi,और यह है phplogin जो यहाँ है यहाँ पर जाएँ और आप इसे यहाँ देख सकते हैं,69,7.98,0.1996135711669922,0.0,8.6,True,
rvc_457295_00298.wav,457295,hi,फिर  downloads फोल्डर पर जाएँ file upload  नामक विंडो खुलता है,62,5.98,0.18481767177581787,0.0,10.4,True,
rvc_457295_00299.wav,457295,hi,जमीन को प्रस्तुत करने के लिए एक आयत जोड़ें,42,3.98,0.1756773591041565,0.0,10.6,True,
rvc_457295_00300.wav,457295,hi,आपको शुरुआती पॉइंट बताने की जरूरत है इसलिए मैं कहूँगा 1,55,4.98,0.18788479268550873,0.0,11.0,True,
rvc_457295_00301.wav,457295,hi,अब enter दबाएं,14,2.98,0.12117945402860641,0.0,4.7,False,speech too slow / stalled (5 chars/s)
rvc_457295_00302.wav,457295,hi,show ऑप्शन भी चुनित होना चाहिए यह किसी भी आगामी संपादन को स्पष्टतः रिकार्ड करने के लिए सक्षम हो जाएगा,101,7.98,0.22148297727108002,0.0,12.7,True,
rvc_457295_00303.wav,457295,hi,अतः यह पासवर्ड बदल जाएगा क्योंकि यह यूजरनेम alex के बराबर है,60,4.98,0.18720202147960663,0.0,12.0,True,
rvc_457295_00304.wav,457295,hi,अब view menu में print layout option पर click करें,50,3.98,0.18043626844882965,0.0,12.6,True,
rvc_457295_00305.wav,457295,hi,अब a1 उल्लिखित cell पर click करें और इसके अंदर शीर्षक component type करें,73,8.98,0.1582707166671753,0.0,8.1,True,
rvc_457295_00306.wav,457295,hi,house rent का खर्च electricity bill से अधिक है,46,4.98,0.18801259994506836,0.0,9.2,True,
rvc_457295_00307.wav,457295,hi,अतः हम अपने डेटाबेस में एक md5 एन्क्रिप्टेड पासवर्ड की एक एन्क्रिप्टेड पासवर्ड से तुलना कर रहे हैं,98,6.98,0.20414531230926514,0.0,14.0,True,
rvc_457295_00308.wav,457295,hi,koha interface पर वापस जाएँ,27,2.98,0.1870054304599762,0.0,9.1,True,
rvc_457295_00309.wav,457295,hi,recently used drop down box में हमारा library database दिखाई देनी चाहिए,71,6.98,0.19927643239498138,0.0,10.2,True,
rvc_457295_00310.wav,457295,hi,field इस प्रस्तुति में इस्तेमाल किये master slides प्रदर्शित करता है,68,6.98,0.17577901482582092,0.0,9.7,True,
rvc_457295_00311.wav,457295,hi,open source software will free the company from arbitrary software updates of proprietary software,98,10.98,0.1914650946855545,0.0,8.9,True,
rvc_457295_00312.wav,457295,hi,speed field में dropdown box पर click करें slow चुनें और ok पर click करें,73,6.98,0.1880718469619751,0.0,10.5,True,
rvc_457295_00313.wav,457295,hi,अब a1 उल्लिखित cell पर click करें और इसके अंदर शीर्षक component type करें,73,7.98,0.17284181714057922,0.0,9.1,True,
rvc_457295_00314.wav,457295,hi,एक row और column को जोड़ने के लिए entire row और entire column option चुनें,74,6.98,0.14407409727573395,0.0,10.6,True,
rvc_457295_00315.wav,457295,hi,अतः insert into people क्योंकि यह यहाँ पर हमारे टेबलतालिकाका नाम है,67,3.98,0.16457580029964447,0.0,16.8,True,
rvc_457295_00316.wav,457295,hi,इस बदलाव को undo करते हैं,25,2.98,0.1436847746372223,0.0,8.4,True,
rvc_457295_00317.wav,457295,hi,आप्शन मेन्यू प्रदर्शित होता है,30,2.98,0.16680550575256348,0.0,10.1,True,
rvc_457295_00318.wav,457295,hi,order by publisher asc title asc,32,7.98,0.16668830811977386,0.0,4.0,False,speech too slow / stalled (4 chars/s)
rvc_457295_00319.wav,457295,hi,यहाँ मैं firstname टाइप करूँगा और मैं text के प्रकार का एक इनपुट बॉक्स बनाऊँगा और इसका name firstname होगा,106,9.98,0.16502411663532257,0.0,10.6,True,
rvc_457295_00320.wav,457295,hi,अब जैसा कि मेरे पास मेल सर्वर नहीं है मैं अपने विश्वविद्यालय के ईमेल सिस्टम का उपयोग करूँगा जो कि मेरे विश्वविद्यालय ईमेल पर dns  या domain name server डोमैन नेम सर्वर है,170,11.98,0.20149916410446167,0.0,14.2,True,
rvc_457295_00321.wav,457295,hi,हमारा टेबल users है  जिसका उपयोग हम बाद में करेंगे,50,2.98,0.24201728403568268,0.0,16.8,True,
rvc_457295_00322.wav,457295,hi,यहाँ testdatamrc नामक फाइल पर जाएँ,34,5.98,0.19182021915912628,0.0,5.7,False,speech too slow / stalled (6 chars/s)
rvc_457295_00323.wav,457295,hi,drawing toolbar में basic shapes पर क्किक करें और फिर rectangle पर click करें,77,4.98,0.1997186541557312,0.0,15.5,True,
rvc_457295_00324.wav,457295,hi,वास्तव में मैं शून्य कहूँगा और फिर लेन्थ कहूँगा 2,49,3.98,0.17262093722820282,0.0,12.3,True,
rvc_457295_00325.wav,457295,hi,text editor खुलता है,20,2.98,0.14094246923923492,0.0,6.7,True,
rvc_457295_00326.wav,457295,hi,डॉक्युमेंट में दूसरे बिंदु को प्रविष्ट करें,43,4.98,0.1976323127746582,0.0,8.6,True,
rvc_457295_00327.wav,457295,hi,अतः यह 900 के साथ शुरू होता है और जैसे ही हम इसे बदलते हैं हम इसे रिफ्रेश कर सकते हैं और जाँच सकते हैं कि यह वास्तव में बदल चुका है,131,10.98,0.17159833014011383,0.0,11.9,True,
rvc_457295_00328.wav,457295,hi,आगे बढ़ने से पहले अपने document में एक पेज जोड़ते हैं क्लिक करें insert>> manual break और page break option चुने,112,10.98,0.16299954056739807,0.0,10.2,True,
rvc_457295_00329.wav,457295,hi,b1 उल्लिखित cell पर click करें और इसके अंदर शीर्षक balance type करें,68,6.98,0.17053671181201935,0.0,9.7,True,
rvc_457295_00330.wav,457295,hi,हम इन पर विभिन्न conditions को लागू कर सकते हैं और उत्तर जाँच सकते हैं,70,5.98,0.1464838683605194,0.0,11.7,True,
rvc_457295_00331.wav,457295,hi,मैं इस फॉर्म को फिर से जमा करता हूँ और लॉगिन ओह! फिर से एरर!,60,4.98,0.17388232052326202,0.0,12.0,True,
rvc_457295_00332.wav,457295,hi,home पर जाएँ और koha administration पर click करें,49,5.98,0.16716422140598297,0.0,8.2,True,
rvc_457295_00333.wav,457295,hi,अतः अब इसे चुनें और finish button पर click करें,47,5.98,0.14259669184684753,0.0,7.9,True,
rvc_457295_00334.wav,457295,hi,master slide template जैसी है,29,2.98,0.1880597323179245,0.0,9.7,True,
rvc_457295_00335.wav,457295,hi,हमने अपना पहला note बना लिया,28,2.98,0.00027273883461020887,0.0,9.4,False,near-silent (rms 0.0003)
rvc_457295_00336.wav,457295,hi,effect field आपको animations options set करने की अनुमति set है,62,5.98,0.1761821210384369,0.0,10.4,True,
rvc_457295_00337.wav,457295,hi,b1 उल्लिखित cell पर click करें और इसके अंदर शीर्षक balance type करें,68,7.98,0.15350691974163055,0.0,8.5,True,
rvc_457295_00338.wav,457295,hi,यहाँ हमने 4 cells चिन्हांकित किए हैं,36,3.98,0.14044426381587982,0.0,9.0,True,
rvc_457295_00339.wav,457295,hi,insert into people और फिर values और फिर कोष्ठकों में हम प्रत्येक वेल्यू के लिए कुछ स्थान बनाएँगे,96,5.98,0.1790727972984314,0.0,16.1,True,
rvc_457295_00340.wav,457295,hi,चुनित cells अभी भी चिन्हांकित हैं चुनाव the गए पर right click करें और format cells option को चुनें,98,8.98,0.17672476172447205,0.0,10.9,True,
rvc_457295_00341.wav,457295,hi,अब हमें नए शब्दों और वाक्यों को जोड़ना सीखना होगा,49,4.98,0.1927460879087448,0.0,9.8,True,
rvc_457295_00342.wav,457295,hi,अतः ध्यान दीजिये कि column नामों से क्रम को दर्शाने के लिए हमने order by वाक्यांश का इस्तेमाल किया है,101,7.98,0.1939244121313095,0.0,12.7,True,
rvc_457295_00343.wav,457295,hi,हम यहाँ एक ब्रेक बनाएँगे और lastname टाइप करेंगे,48,3.98,0.15319471061229706,0.0,12.1,True,
rvc_457295_00344.wav,457295,hi,इस तरीके से मेरा ईमेल मेरे विश्वविद्यालय के माध्यम से भेजा जाता है,66,4.98,0.18484169244766235,0.0,13.3,True,
rvc_457295_00345.wav,457295,hi,आगे मैं पासवर्ड प्राप्त करने के लिए क्वेरी बनाऊँगा,50,3.98,0.2181124985218048,0.0,12.6,True,
rvc_457295_00346.wav,457295,hi,याद रखें हमने पहले के ट्यूटोरियल में  testdatamrc  फाइल बनाई थी,63,6.98,0.1994154155254364,0.0,9.0,True,
rvc_457295_00347.wav,457295,hi,अब cursor को पेज पर स्थानांतरित करें आप capital i के साथ plus का चिन्ह देखेंगे,78,5.98,0.2131790667772293,0.0,13.0,True,
rvc_457295_00348.wav,457295,hi,तथा यह my एको करना चाहिए,24,2.98,0.1697608232498169,0.0,8.1,True,
rvc_457295_00349.wav,457295,hi,अब मैं code समझाता हूँ,22,2.98,0.1593855619430542,0.0,7.4,True,
rvc_457295_00350.wav,457295,hi,हम बिंदु क्रमांक 2 पर जायेंगे और टाइप करेंगे,44,2.98,0.16011933982372284,0.0,14.8,True,
rvc_457295_00351.wav,457295,hi,अतः मैं कुछ और चीज़ें जोडूँगा,29,6.98,0.16698326170444489,0.0,4.2,False,speech too slow / stalled (4 chars/s)
rvc_457295_00352.wav,457295,hi,इसके बारे में विस्तृत रूप से हम अगले tutorial में सीखेंगे,57,4.98,0.18361109495162964,0.0,11.4,True,
rvc_457295_00353.wav,457295,hi,अब heading के अंदर भागों के now प्रविष्ट करें,45,4.98,0.15300118923187256,0.0,9.0,True,
rvc_457295_00354.wav,457295,hi,c10 से उल्लिखित cell पर click करें,34,2.98,0.1736501157283783,0.0,11.4,True,
rvc_457295_00355.wav,457295,hi,मैं फिर से कोशिश करता हूँ लॉगिन पर क्लिक करता हूँ नहीं यह कार्य नहीं कर रहा है,78,4.98,0.20196084678173065,0.0,15.7,True,
rvc_457295_00356.wav,457295,hi,basic parameters को देखें,25,3.98,0.15199553966522217,0.0,6.3,True,
rvc_457295_00357.wav,457295,hi,यदि libreoffice base पहले से ही खुला है,39,3.98,0.19354082643985748,0.0,9.8,True,
rvc_457295_00358.wav,457295,hi,आप यहाँ formatting प्रिफरेंसेस set कर सकते हैं जो बाद में प्रस्तुति में सभी slides पर लागू किये जाते हैं,104,6.98,0.16396088898181915,0.0,14.9,True,
rvc_457295_00359.wav,457295,hi,सीखते हैं कि notes में कैसे text को format करें,47,4.98,0.16549254953861237,0.0,9.4,True,
rvc_457295_00360.wav,457295,hi,effect field के the पर box animations प्रदर्शित करता है जो प्रस्तुति में जोड़े गये हैं,86,7.98,0.1783837080001831,0.0,10.8,True,
rvc_457295_00361.wav,457295,hi,अब heading के अंदर भागों के now प्रविष्ट करें,45,3.98,0.17209774255752563,0.0,11.3,True,
rvc_457295_00362.wav,457295,hi,rows और columns को जोड़ने के लिए बताए गए तरीकों में से किसी का भी अनुसरण करें मैं नई रोव्स जोड़ना चाहता choose इसलिए मैं चुनें गए option पर right click करके insert option चुनूँगा,178,12.98,0.1916419118642807,0.0,13.7,True,
rvc_457295_00363.wav,457295,hi,अतः हमें 12345 मिल गया,22,5.98,0.20044541358947754,0.0,3.7,False,speech too slow / stalled (4 chars/s)
rvc_457295_00364.wav,457295,hi,tab borders टैब पर click करें,29,2.98,0.1744699627161026,0.0,9.7,True,
rvc_457295_00365.wav,457295,hi,edit word lists पर क्लिक करें,29,2.98,0.204810231924057,0.0,9.7,True,
rvc_457295_00366.wav,457295,hi,साथ ही अल्पविराम characters पर भी ध्यान दीजिये जो और क्रमबद्ध करने के लिए तथा अधिक columns को जोड़ने में मदद करता है,116,6.98,0.21616563200950623,0.0,16.6,True,
rvc_457295_00367.wav,457295,hi,अगला हम एक और इनपुट बॉक्स पिछली लाइन को कॉपी और यहाँ पेस्ट करके बनाएँगे,71,5.98,0.16888119280338287,0.0,11.9,True,
rvc_457295_00368.wav,457295,hi,यदि आप विशेष dns सर्वर के बारे में जानते हैं यदि आपके पास डोमैन नेम पहले से ही है यदि आपकी वेबसाइट है तो आप इसे जानेंगे या कम से कम आप इसका पता लगाने में सक्षम होंगे,165,10.98,0.1935955137014389,0.0,15.0,True,
rvc_457295_00369.wav,457295,hi,आप यहाँ देख सकते हैं यह users  टेबल है,38,4.98,0.2197454422712326,0.0,7.6,True,
rvc_457295_00370.wav,457295,hi,testdatamrc फ़ाइल को चुनें यदि पहले से नहीं चुना गया है और पेज के नीचे open बटन पर क्लिक करें,93,11.98,0.17468757927417755,0.0,7.8,True,
rvc_457295_00371.wav,457295,hi,बायें mouse button को पकड़कर रखें और आयत बनाने के लिए drag करें,63,4.98,0.2056131809949875,0.0,12.7,True,
rvc_457295_00372.wav,457295,hi,रिफ्रेश करें ठीक है हमें यहाँ my मिला है,40,4.98,0.15942785143852234,0.0,8.0,True,
rvc_457295_00373.wav,457295,hi,यह shenbang line है,19,2.98,0.1440661996603012,0.0,6.4,True,
rvc_457295_00374.wav,457295,hi,जिससे वर्तमान बिंदु 2 बिंदु क्रमांक 3 हो जाता है,48,4.98,0.20673328638076782,0.0,9.6,True,
rvc_457295_00375.wav,457295,hi,इसे यहाँ वापस रखते हैं,22,2.98,0.13613136112689972,0.0,7.4,True,
rvc_903756_00376.wav,903756,hi,line बनाने के लिए drawing toolbar में line पर click करें,56,3.98,0.18231041729450226,0.0,14.1,True,
rvc_903756_00377.wav,903756,hi,अब मैं क्या करूँगा मैं कहूँगा  strlen माफ़ कीजिये  लेन्थ इक्वल्स strlen ऑफ स्ट्रिंग length equals strlen of string,114,9.98,0.17208662629127502,0.0,11.4,True,
rvc_903756_00378.wav,903756,hi,यहाँ dollar zero shell script के name को print करेगा,52,4.98,0.12838402390480042,0.0,10.4,True,
rvc_903756_00379.wav,903756,hi,इस टेक्स्ट पर माउस धुमाएँ आप मैसेज देखेंगे,42,4.98,0.17585435509681702,0.0,8.4,True,
rvc_903756_00380.wav,903756,hi,और फिर मैं एक return कथित लिंक डालूँगा और यह मुख्य पेज पर वापस जाएगा,68,7.98,0.13666553795337677,0.0,8.5,True,
rvc_903756_00381.wav,903756,hi,zoom तथा view layout dialog box हमें दिखाई पड़ता है,51,4.98,0.15614952147006989,0.0,10.2,True,
rvc_903756_00382.wav,903756,hi,अब खाली cell b3 पर click करें,29,3.98,0.15097449719905853,0.0,7.3,True,
rvc_903756_00383.wav,903756,hi,अब इस conditional statement को is equal to c3 less than c4 में बदल देते हैं,75,7.98,0.16455762088298798,0.0,9.4,True,
rvc_903756_00384.wav,903756,hi,इसका यह भी अर्थ है कि जब यह मुद्रित होगा चित्र का एक हिस्सा गायब हो जाएगा,73,5.98,0.1879245936870575,0.0,12.2,True,
rvc_903756_00385.wav,903756,hi,यहाँ समस्या यह है कि हमारा md5 पासवर्ड बिलकुल सही है किन्तु इसकी तुलना एक पासवर्ड से हो रही है जो हमारे डेटाबेस में कट के छोटा हो रहा है,136,11.98,0.14092141389846802,0.0,11.4,True,
rvc_903756_00386.wav,903756,hi,हम अभी के लिए groups section को skip करेंगे,43,4.98,0.12317456305027008,0.0,8.6,True,
rvc_903756_00387.wav,903756,hi,अब हम library database में हैं,30,3.98,0.1371922641992569,0.0,7.5,True,
rvc_903756_00388.wav,903756,hi,main menu से format पर click करें और page पर click करें,55,4.98,0.18946486711502075,0.0,11.0,True,
rvc_903756_00389.wav,903756,hi,उसी task bar में bullet icon पर click करें अब text में bullet points हैं,72,7.98,0.14323890209197998,0.0,9.0,True,
rvc_903756_00390.wav,903756,hi,आपके द्वारा चुनित सभी animation का प्रिव्यू अब मुख्य main पर play होगा,70,7.98,0.14771077036857605,0.0,8.8,True,
rvc_903756_00391.wav,903756,hi,अब खाली cell b3 पर click करें,29,2.98,0.17015741765499115,0.0,9.7,True,
rvc_903756_00392.wav,903756,hi,एक row या column को डिलीट करने के लिए पहले उस column या row को चुनें जिसे डिलीट करना चाहते हैं,94,7.98,0.1754167079925537,0.0,11.8,True,
rvc_903756_00393.wav,903756,hi,यह अंदर बनाये जाते हैं या सिंगल कोट्स का उपयोग करके जो कि अल्पविराम द्वारा अलग किये गये हैं,91,7.98,0.13133150339126587,0.0,11.4,True,
rvc_903756_00394.wav,903756,hi,लेकिन हम अपनी आवश्यकता के अनुसार इनमें से किसी को भी बदल सकते हैं,65,5.98,0.14428633451461792,0.0,10.9,True,
rvc_903756_00395.wav,903756,hi,create a new wordlist विंडो प्रदर्शित होती है,45,2.98,0.18980401754379272,0.0,15.1,True,
rvc_903756_00396.wav,903756,hi,अतः हमने firstname और lastname और submit बटन ले लिया है,55,4.98,0.139458566904068,0.0,11.0,True,
rvc_903756_00397.wav,903756,hi,अतः मुझे इसे मेरे php dot ini में शामिल करने की आवश्यकता है,59,4.98,0.17685070633888245,0.0,11.8,True,
rvc_903756_00398.wav,903756,hi,अतः यह सफल क्वेरी होनी चाहिए तथा आप अंत में कुछ एरर मैसेज टाइप कर सकते हैं  or die query didnt work,99,9.98,0.1603534072637558,0.0,9.9,True,
rvc_903756_00399.wav,903756,hi,आप भूरे रंग में upload progress  बार देखेंगे,44,4.98,0.1253117173910141,0.0,8.8,True,
rvc_903756_00400.wav,903756,hi,आप तिरछे dash के साथ एक plus का चिन्ह देखेंगे,45,3.98,0.1637895405292511,0.0,11.3,True,
rvc_903756_00401.wav,903756,hi,इस स्ट्रिंग की लेन्थ के लिए मैं यहाँ एक नया वेरिएबल बना रहा हूँ,63,3.98,0.16664400696754456,0.0,15.8,True,
rvc_903756_00402.wav,903756,hi,परिणामस्वरूप इसका मतलब है zeroth argument स्वमं program का name है,66,6.98,0.12661762535572052,0.0,9.5,True,
rvc_903756_00403.wav,903756,hi,inserted sriranjani:  प्रविष्टि की तारीख और समय के साथ,54,4.98,0.19994325935840607,0.0,10.8,True,
rvc_903756_00404.wav,903756,hi,और यह indexphp है,17,3.98,0.09987121820449829,0.0,4.3,False,speech too slow / stalled (4 chars/s)
rvc_903756_00405.wav,903756,hi,इन पर headings है zoom factorand view layout,44,6.98,0.12067543715238571,0.0,6.3,True,
rvc_903756_00406.wav,903756,hi,शीर्षक cost और spent में cells b3 और b4 के पास कुल बकाया होगा,61,6.98,0.1803814321756363,0.0,8.7,True,
rvc_903756_00407.wav,903756,hi,हमें उत्तर false मिलता है,25,3.98,0.17884860932826996,0.0,6.3,True,
rvc_903756_00408.wav,903756,hi,आपको यह सुनिश्चित करना चाहिए कि : चित्र हमेशा हाशिया के अंदर ही रहे,67,3.98,0.1723068207502365,0.0,16.8,True,
